name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
福胜家园,房山,2,1,1,96.1㎡,共5层,2007年建造,东西,距燕房线房山城关步行403m,190
城关北里,房山,3,1,1,95.5㎡,共5层,1988年建造,南北,,220
城关南里,房山,3,1,1,95㎡,共4层,2000年建造,南北,距燕房线老城区步行1.2km,195
中国铁建原香漫谷一区,房山,2,1,1,92.4㎡,中层(共14层),2013年建造,南北,距燕房线马各庄步行1.5km,225
福胜家园,房山,2,1,1,96.1㎡,共5层,2007年建造,东西,距燕房线房山城关步行403m,190
永安家园(房山),房山,2,1,1,83.7㎡,共5层,2006年建造,南北,,175
良工佳苑,房山,2,1,1,98.9㎡,共5层,2007年建造,南北,距燕房线老城区步行1.3km,190
良工佳苑,房山,2,1,1,98.9㎡,共5层,2008年建造,南北,距燕房线老城区步行1.3km,215
永乐园社区,房山,2,1,1,85.1㎡,共5层,1998年建造,南北,距燕房线房山城关步行1.3km,170
城关南里,房山,2,1,1,82.2㎡,共4层,2003年建造,南北,距燕房线老城区步行1.2km,169
城关南里,房山,3,1,1,95㎡,共4层,2002年建造,南北,距燕房线老城区步行1.2km,198
城关北里,房山,3,1,1,95.5㎡,共5层,2003年建造,南北,,212
中国铁建原香漫谷一区,房山,2,1,1,92.4㎡,中层(共14层),2013年建造,南北,距燕房线马各庄步行1.5km,225
城关南里,房山,2,1,1,82.2㎡,共4层,2003年建造,南北,距燕房线老城区步行1.2km,169
永乐园社区,房山,2,1,1,85.1㎡,共5层,1998年建造,南北,距燕房线房山城关步行1.3km,170
福胜家园,房山,2,1,1,96.1㎡,共5层,2007年建造,东西,距燕房线房山城关步行403m,190
良工佳苑,房山,2,1,1,98.9㎡,共5层,2007年建造,南北,距燕房线老城区步行1.3km,190
城关南里,房山,3,1,1,95㎡,共4层,2002年建造,南北,距燕房线老城区步行1.2km,198
中国铁建原香漫谷一区,房山,2,1,1,92.4㎡,中层(共14层),2013年建造,南北,距燕房线马各庄步行1.5km,225
永乐园社区,房山,2,1,1,85.1㎡,共5层,1998年建造,南北,距燕房线房山城关步行1.3km,170
福胜家园,房山,2,1,1,96.1㎡,共5层,2007年建造,东西,距燕房线房山城关步行403m,190
城关南里,房山,3,1,1,95㎡,共4层,2002年建造,南北,距燕房线老城区步行1.2km,195
中国铁建原香漫谷一区,房山,2,1,1,92.4㎡,中层(共14层),2013年建造,南北,距燕房线马各庄步行1.5km,225
永乐园社区,房山,2,1,1,85.1㎡,共5层,1998年建造,南北,距燕房线房山城关步行1.3km,170
城关南里,房山,3,1,1,95㎡,共4层,2000年建造,南北,距燕房线老城区步行1.2km,195
中国铁建原香漫谷一区,房山,2,1,1,92.4㎡,中层(共14层),2013年建造,南北,距燕房线马各庄步行1.5km,225
天恒乐活城(北区),房山,1,1,1,47㎡,共3层,2008年建造,南,距燕房线阎村步行573m,180
中冶蓝城(东区),房山,3,2,1,89.7㎡,中层(共15层),2014年建造,南北,距燕房线马各庄步行1.1km,230
中冶蓝城(东区),房山,3,1,1,97.7㎡,中层(共15层),2015年建造,南北,距燕房线马各庄步行1.1km,228
中冶蓝城(东区),房山,3,1,1,97.4㎡,中层(共16层),2016年建造,南北,距燕房线马各庄步行1.1km,275
中国铁建原香漫谷一区,房山,3,2,1,91.3㎡,中层(共12层),2015年建造,南北,距燕房线马各庄步行1.5km,213
中国铁建原香漫谷一区,房山,3,1,1,92.4㎡,中层(共12层),2013年建造,南北,距燕房线马各庄步行1.5km,230
城关南里,房山,2,2,1,53.7㎡,共5层,1985年建造,南北,距燕房线老城区步行1.2km,125
迎风五里,房山,2,1,1,57.6㎡,共5层,1985年建造,南北,距燕房线燕山步行1.6km,100
城关街道管道局社区,房山,2,1,1,59.2㎡,共4层,1979年建造,东西,,124
迎风四里,房山,2,1,1,57.5㎡,共5层,1987年建造,东西,距燕房线燕山步行1.7km,125
迎风五里,房山,2,1,1,59㎡,共5层,1978年建造,南,距燕房线燕山步行1.6km,105
迎风四里,房山,2,1,1,58.3㎡,共5层,1986年建造,南北,距燕房线燕山步行1.7km,118
迎风六里(三区),房山,2,1,1,53.5㎡,共5层,1980年建造,南,距燕房线燕山步行672m,109
城关南里,房山,2,1,1,53.7㎡,共5层,1992年建造,南北,距燕房线老城区步行1.2km,125
迎风五里,房山,2,1,1,57.6㎡,共5层,2009年建造,南北,距燕房线燕山步行1.6km,100
管道局小区,房山,2,1,1,55㎡,共4层,1985年建造,南北,,122
迎风四里,房山,3,1,1,57.4㎡,共5层,1989年建造,东西,距燕房线燕山步行1.7km,100
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
燕化星城健德三里,房山,2,2,1,85.3㎡,高层(共6层),1997年建造,西南,距燕房线星城步行1.2km,198
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,171
永安家园(房山),房山,2,2,1,92.4㎡,高层(共6层),2007年建造,南北,,195
永乐园三里,房山,2,1,1,88.5㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行1km,158
福胜家园,房山,2,1,1,83.8㎡,高层(共6层),1996年建造,南北,距燕房线房山城关步行403m,165
杏花西里,房山,2,1,1,85.2㎡,高层(共6层),1996年建造,南,距燕房线燕山步行1.7km,155
祺兴缘家园,房山,2,1,1,83.4㎡,高层(共6层),2008年建造,东西,距燕房线老城区步行1.2km,148
九洲兴达家园B区,房山,2,1,1,88.3㎡,高层(共6层),2003年建造,南北,距燕房线老城区步行1.1km,176
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
兴房大街18号院,房山,2,1,1,89.5㎡,高层(共6层),1998年建造,东西,距燕房线房山城关步行1.4km,165
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
中国铁建原香漫谷一区,房山,3,2,1,91.3㎡,中层(共12层),2015年建造,南北,距燕房线马各庄步行1.5km,213
中国铁建原香漫谷一区,房山,3,1,1,92.4㎡,中层(共12层),2013年建造,南北,距燕房线马各庄步行1.5km,230
中冶蓝城(东区),房山,3,1,1,97.7㎡,中层(共14层),2015年建造,南北,距燕房线马各庄步行1.1km,228
城关南里,房山,2,1,1,53.7㎡,共5层,1992年建造,南北,距燕房线老城区步行1.2km,125
迎风六里(三区),房山,2,1,1,53.5㎡,共5层,1980年建造,南,距燕房线燕山步行672m,109
迎风五里,房山,2,1,1,57.6㎡,共5层,1985年建造,南北,距燕房线燕山步行1.6km,100
迎风四里,房山,2,1,1,58.3㎡,共5层,1986年建造,南北,距燕房线燕山步行1.7km,118
迎风五里,房山,2,1,1,57.6㎡,共5层,1987年建造,南北,距燕房线燕山步行1.6km,100
城关街道管道局社区,房山,2,1,1,59.2㎡,共4层,1979年建造,东西,,124
管道局小区,房山,2,1,1,55㎡,共4层,1985年建造,南北,,122
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
中国铁建原香漫谷一区,房山,3,1,1,92.4㎡,中层(共12层),2013年建造,南北,距燕房线马各庄步行1.5km,230
中国铁建原香漫谷一区,房山,3,2,1,91.3㎡,中层(共12层),2015年建造,南北,距燕房线马各庄步行1.5km,213
迎风四里,房山,2,1,1,58.3㎡,共5层,1986年建造,南北,距燕房线燕山步行1.7km,118
迎风五里,房山,2,1,1,57.6㎡,共5层,1985年建造,南北,距燕房线燕山步行1.6km,100
迎风五里,房山,2,1,1,57.6㎡,共5层,2009年建造,南北,距燕房线燕山步行1.6km,100
城关街道管道局社区,房山,2,1,1,59.2㎡,共4层,1979年建造,东西,,124
迎风六里(三区),房山,2,1,1,53.5㎡,共5层,1980年建造,南,距燕房线燕山步行672m,109
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
中国铁建原香漫谷一区,房山,3,2,1,91.3㎡,中层(共12层),2015年建造,南北,距燕房线马各庄步行1.5km,213
迎风五里,房山,2,1,1,57.6㎡,共5层,2009年建造,南北,距燕房线燕山步行1.6km,100
城关街道管道局社区,房山,2,1,1,59.2㎡,共4层,1979年建造,东西,,124
中国铁建原香漫谷一区,房山,3,2,1,91.3㎡,中层(共12层),2015年建造,南北,距燕房线马各庄步行1.5km,213
城关街道管道局社区,房山,2,1,1,59.2㎡,共4层,1979年建造,东西,,124
迎风五里,房山,2,1,1,57.6㎡,共5层,2009年建造,南北,距燕房线燕山步行1.6km,100
中国铁建原香漫谷一区,房山,3,2,1,91.3㎡,中层(共12层),2015年建造,南北,距燕房线马各庄步行1.5km,213
迎风五里,房山,2,1,1,57.6㎡,共5层,2009年建造,南北,距燕房线燕山步行1.6km,100
迎风五里,房山,2,1,1,57.6㎡,共5层,2009年建造,南北,距燕房线燕山步行1.6km,100
迎风五里,房山,2,1,1,57.6㎡,共5层,2009年建造,南北,距燕房线燕山步行1.6km,100
永兴达家园,房山,2,1,1,91.1㎡,高层(共6层),2008年建造,南北,距燕房线老城区步行1.5km,178
燕化星城健德三里,房山,2,2,1,85.3㎡,高层(共6层),1997年建造,西南,距燕房线星城步行1.2km,198
永安家园(房山),房山,2,1,1,90.5㎡,高层(共6层),2006年建造,南北,,180
兴房大街18号院,房山,2,1,1,89.5㎡,高层(共6层),1998年建造,东西,距燕房线房山城关步行1.4km,165
九洲兴达家园B区,房山,2,1,1,88.3㎡,高层(共6层),2003年建造,南北,距燕房线老城区步行1.1km,176
良工佳苑,房山,2,1,1,83.8㎡,高层(共7层),2016年建造,南北,距燕房线老城区步行1.3km,186
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
圣景苑,房山,2,1,1,92.1㎡,高层(共6层),2003年建造,东西,距燕房线阎村东步行1.7km,209
九洲兴达家园B区,房山,2,1,1,90.6㎡,高层(共6层),2006年建造,南北,距燕房线老城区步行1.1km,175
良工佳苑,房山,2,1,1,83.8㎡,高层(共6层),2010年建造,南北,距燕房线老城区步行1.3km,175
昊腾家园,房山,2,1,1,99.3㎡,高层(共6层),2005年建造,南北,距燕房线星城步行2km,155
永安家园(房山),房山,2,1,1,92.4㎡,高层(共6层),2007年建造,南北,,182
燕化星城健德三里,房山,2,2,1,82.3㎡,高层(共6层),1998年建造,西北,距燕房线星城步行1.2km,180
城关街道管道局社区,房山,2,1,1,82.2㎡,高层(共6层),2000年建造,南北,,148
永安家园(房山),房山,2,2,1,92.4㎡,高层(共6层),2007年建造,南北,,195
迎风五里,房山,2,1,1,86.9㎡,高层(共6层),1981年建造,南北,距燕房线燕山步行1.6km,140
城关街道管道局社区,房山,2,1,1,82.2㎡,高层(共6层),2000年建造,南北,,165
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2015年建造,南北,距燕房线星城步行2km,156
福胜家园,房山,2,1,1,83.8㎡,高层(共6层),1996年建造,南北,距燕房线房山城关步行403m,165
九洲兴达A区,房山,2,1,1,81㎡,高层(共6层),2004年建造,南北,,170
祺兴缘家园,房山,2,1,1,83.4㎡,高层(共6层),2008年建造,东西,距燕房线老城区步行1.2km,148
杏花西里,房山,2,1,1,85.2㎡,高层(共6层),1996年建造,南北,距燕房线燕山步行1.7km,155
良工佳苑,房山,2,1,1,83.8㎡,高层(共6层),2017年建造,南北,距燕房线老城区步行1.3km,186
府东里社区,房山,2,1,1,95.9㎡,高层(共6层),2000年建造,南北,,186
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2005年建造,南北,距燕房线星城步行2km,160
顺成嘉苑,房山,2,1,1,90.6㎡,高层(共6层),2009年建造,南北,距燕房线房山城关步行868m,175
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2006年建造,南北,距燕房线星城步行2km,158
迎风六里(二区),房山,2,1,1,91.3㎡,高层(共6层),2006年建造,南北,距燕房线燕山步行875m,195
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,185
营房小区,房山,2,1,1,86.4㎡,高层(共6层),1997年建造,南北,距燕房线房山城关步行897m,165
城关街道管道局社区,房山,2,1,1,82.2㎡,高层(共6层),2000年建造,南北,,153
兴房大街18号院,房山,2,1,1,89.5㎡,高层(共6层),1998年建造,东西,距燕房线房山城关步行1.4km,165
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
杏花西里,房山,2,1,1,85.2㎡,高层(共6层),1996年建造,南北,距燕房线燕山步行1.7km,155
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2005年建造,南北,距燕房线星城步行2km,160
良工佳苑,房山,2,1,1,83.8㎡,高层(共6层),2017年建造,南北,距燕房线老城区步行1.3km,186
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2006年建造,南北,距燕房线星城步行2km,158
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
福胜家园,房山,2,1,1,83.8㎡,高层(共6层),1996年建造,南北,距燕房线房山城关步行403m,165
永安家园(房山),房山,2,2,1,92.4㎡,高层(共6层),2007年建造,南北,,195
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2015年建造,南北,距燕房线星城步行2km,156
昊腾家园,房山,2,1,1,99.3㎡,高层(共6层),2005年建造,南北,距燕房线星城步行2km,155
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
福胜家园,房山,2,1,1,83.8㎡,高层(共6层),1996年建造,南北,距燕房线房山城关步行403m,165
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,190
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2005年建造,南北,距燕房线星城步行2km,160
永安家园(房山),房山,2,2,1,92.4㎡,高层(共6层),2007年建造,南北,,195
昊腾家园,房山,2,1,1,99.3㎡,高层(共6层),2005年建造,南北,距燕房线星城步行2km,155
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
昊腾家园,房山,2,1,1,99.3㎡,高层(共6层),2005年建造,南北,距燕房线星城步行2km,155
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
永安家园(房山),房山,2,2,1,92.4㎡,高层(共6层),2007年建造,南北,,195
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
昊腾家园,房山,2,1,1,99.3㎡,高层(共6层),2005年建造,南北,距燕房线星城步行2km,155
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2005年建造,南北,距燕房线星城步行2km,160
圣景苑,房山,2,1,1,92.1㎡,高层(共6层),2003年建造,东西,距燕房线阎村东步行1.7km,209
城关街道管道局社区,房山,2,1,1,82.2㎡,高层(共6层),2000年建造,南北,,165
府东里社区,房山,2,1,1,95.9㎡,高层(共6层),1998年建造,南北,,165
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
九洲兴达家园B区,房山,2,1,1,90.6㎡,高层(共6层),2006年建造,南北,距燕房线老城区步行1.1km,175
福胜家园,房山,2,1,1,83.8㎡,高层(共6层),1996年建造,南北,距燕房线房山城关步行403m,165
燕化星城健德三里,房山,2,1,1,82.3㎡,高层(共6层),2011年建造,西北,距燕房线星城步行1.2km,180
天恒乐活城(北区),房山,2,2,1,89.3㎡,高层(共7层),2008年建造,南,距燕房线阎村步行573m,235
福胜家园,房山,2,1,1,81.6㎡,高层(共6层),1995年建造,南北,距燕房线房山城关步行403m,162
良工佳苑,房山,2,1,1,83.8㎡,高层(共6层),2017年建造,南北,距燕房线老城区步行1.3km,186
杏花西里,房山,2,1,1,85.2㎡,高层(共6层),1996年建造,南北,距燕房线燕山步行1.7km,155
燕化星城健德三里,房山,2,2,1,85.3㎡,高层(共7层),1998年建造,东南,距燕房线星城步行1.2km,195
良工佳苑,房山,2,1,1,83.8㎡,高层(共7层),2016年建造,南北,距燕房线老城区步行1.3km,186
燕化星城健德三里,房山,2,1,1,82.3㎡,高层(共6层),2011年建造,西北,距燕房线星城步行1.2km,180
星城北里,房山,2,2,1,95.8㎡,高层(共6层),2001年建造,南北,距燕房线星城步行378m,210
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2015年建造,南北,距燕房线星城步行2km,156
万宁小区,房山,2,1,1,81.3㎡,高层(共6层),2003年建造,南北,距燕房线房山城关步行800m,175
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,171
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
永兴家园,房山,2,1,1,90.3㎡,高层(共6层),2010年建造,南北,距燕房线老城区步行1.2km,188
昊腾家园,房山,2,1,1,99.3㎡,高层(共6层),2005年建造,南北,距燕房线星城步行2km,153
迎风六里(二区),房山,2,1,1,91.3㎡,高层(共6层),2006年建造,南北,距燕房线燕山步行875m,195
祺兴缘家园,房山,2,1,1,83.4㎡,高层(共6层),2008年建造,东西,距燕房线老城区步行1.2km,148
杏花西里,房山,2,1,1,85.2㎡,高层(共6层),2003年建造,南北,距燕房线燕山步行1.7km,150
永兴家园,房山,2,1,1,90.8㎡,高层(共6层),2011年建造,南北,距燕房线老城区步行1.2km,190
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2006年建造,南北,距燕房线星城步行2km,158
迎风四里,房山,1,1,1,34.5㎡,共5层,1980年建造,南,距燕房线燕山步行1.7km,105
南沿里,房山,1,1,1,60.4㎡,共5层,1985年建造,东北,距燕房线房山城关步行1.5km,130
城关北里,房山,1,1,1,36㎡,共5层,2015年建造,南,,110
中国铁建原香漫谷二区,房山,2,2,1,94.5㎡,低层(共20层),2014年建造,西南,距燕房线马各庄步行1.5km,205
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
祺兴缘家园,房山,2,1,1,83.4㎡,高层(共6层),2008年建造,东西,距燕房线老城区步行1.2km,148
永兴家园,房山,2,1,1,90.8㎡,高层(共6层),2011年建造,南北,距燕房线老城区步行1.2km,190
良工佳苑,房山,2,1,1,83.8㎡,高层(共6层),2017年建造,南北,距燕房线老城区步行1.3km,186
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2006年建造,南北,距燕房线星城步行2km,158
福胜家园,房山,2,1,1,83.8㎡,高层(共6层),1996年建造,南北,距燕房线房山城关步行403m,165
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2015年建造,南北,距燕房线星城步行2km,156
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
杏花西里,房山,2,1,1,85.2㎡,高层(共6层),1996年建造,南北,距燕房线燕山步行1.7km,155
永兴家园,房山,2,1,1,90.3㎡,高层(共6层),2010年建造,南北,距燕房线老城区步行1.2km,188
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
祺兴缘家园,房山,2,1,1,83.4㎡,高层(共6层),2008年建造,东西,距燕房线老城区步行1.2km,148
福胜家园,房山,2,1,1,83.8㎡,高层(共6层),1996年建造,南北,距燕房线房山城关步行403m,165
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2015年建造,南北,距燕房线星城步行2km,156
永兴家园,房山,2,1,1,90.8㎡,高层(共6层),2011年建造,南北,距燕房线老城区步行1.2km,190
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
祺兴缘家园,房山,2,1,1,99.3㎡,高层(共6层),2004年建造,南北,距燕房线老城区步行1.2km,172
杏花西里,房山,2,1,1,85.2㎡,高层(共6层),1996年建造,南北,距燕房线燕山步行1.7km,155
九洲兴达A区,房山,2,1,1,98.3㎡,高层(共6层),2003年建造,东西,,165
昊腾家园,房山,2,2,1,99.3㎡,高层(共6层),2015年建造,南北,距燕房线星城步行2km,156
营房小区,房山,2,1,1,86.4㎡,高层(共6层),2002年建造,南北,距燕房线房山城关步行897m,168
