name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
西现代城,石景山,2,1,1,96.1㎡,低层(共18层),2005年建造,北,距1号线苹果园步行1.3km,438
富力城(C区),朝阳,2,1,2,94.3㎡,低层(共23层),2004年建造,北,,900
首钢金顶街五区居民区(金顶街五区),石景山,2,1,1,89.8㎡,低层(共24层),2007年建造,西南,,438
远洋沁山水上品,石景山,2,1,1,88.9㎡,低层(共21层),2011年建造,南北,,650
兴隆家园(北区),朝阳,2,1,1,94.1㎡,低层(共24层),2005年建造,西南,距1号线四惠东步行1.5km,460
都会华庭,朝阳,2,1,1,94.5㎡,低层(共35层),2001年建造,西南,,550
莲花小区,海淀,2,1,1,92㎡,低层(共28层),1998年建造,西南,距1号线公主坟步行1.8km,730
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2006年建造,东北,距1号线大望路步行1.9km,778
奈伦熙府,石景山,2,1,1,94.5㎡,低层(共18层),2007年建造,东南,,520
海天中心,海淀,2,1,1,98.8㎡,低层(共23层),2001年建造,东南,距1号线军事博物馆步行1.1km,920
富力城(B区),朝阳,2,2,1,94.4㎡,低层(共21层),2006年建造,东北,距1号线国贸步行1.8km,966
金地名京,朝阳,2,1,2,87.2㎡,低层(共25层),2009年建造,南,距1号线四惠步行288m,1200
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2004年建造,北,距1号线国贸步行1.9km,880
兴隆家园(北区),朝阳,2,1,1,94.1㎡,低层(共24层),2005年建造,西南,距1号线四惠东步行1.5km,460
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2006年建造,东北,距1号线大望路步行1.9km,778
CBD总部公寓二期,朝阳,2,1,1,89.1㎡,低层(共24层),,南,距1号线国贸步行1.7km,839
金顶街(二区),石景山,2,1,1,95.2㎡,低层(共20层),2008年建造,西北,距1号线苹果园步行1.3km,415
远洋沁山水上品,石景山,2,1,1,88.9㎡,低层(共21层),2012年建造,南北,,650
百子湾家园B区,朝阳,2,1,1,92.2㎡,低层(共22层),2004年建造,南,距1号线四惠东步行2km,515
富力城(C区),朝阳,2,1,2,94.3㎡,低层(共23层),2006年建造,北,,900
京棉新城(三厂),朝阳,2,1,1,88㎡,低层(共30层),2010年建造,南,距1号线四惠东步行1.9km,483.9
富力城(B区),朝阳,2,2,1,94.4㎡,低层(共21层),2006年建造,东北,距1号线国贸步行1.8km,966
阳光100国际公寓,朝阳,2,2,2,99.4㎡,低层(共38层),2003年建造,北,距1号线大望路步行450m,818
莲花小区,海淀,2,1,1,92㎡,低层(共28层),1998年建造,西南,距1号线公主坟步行1.8km,730
富力城(C区),朝阳,2,1,2,94.3㎡,低层(共23层),2006年建造,北,,900
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),,北,距1号线国贸步行1.9km,880
金顶街(二区),石景山,2,1,1,95.2㎡,低层(共20层),2008年建造,西北,距1号线苹果园步行1.3km,415
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2009年建造,东北,距1号线大望路步行1.9km,778
阳光100国际公寓,朝阳,2,2,2,99.4㎡,低层(共38层),,北,距1号线大望路步行450m,818
莲花小区,海淀,2,1,1,92㎡,低层(共28层),1998年建造,西南,距1号线公主坟步行1.8km,730
富力城(B区),朝阳,2,2,1,94.4㎡,低层(共21层),,东北,距1号线国贸步行1.8km,966
CBD总部公寓二期,朝阳,2,1,1,89.1㎡,低层(共24层),2004年建造,南,距1号线国贸步行1.7km,839
远洋沁山水上品,石景山,2,1,1,88.9㎡,低层(共21层),2011年建造,南北,,650
兴隆家园(北区),朝阳,2,1,1,94.1㎡,低层(共24层),2005年建造,西南,距1号线四惠东步行1.5km,460
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2004年建造,北,距1号线国贸步行1.9km,880
富力城(B区),朝阳,2,2,1,94.4㎡,低层(共21层),2004年建造,东北,距1号线国贸步行1.8km,966
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2006年建造,东北,距1号线大望路步行1.9km,778
远洋沁山水上品,石景山,2,1,1,88.9㎡,低层(共21层),,南北,,650
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2006年建造,东北,距1号线大望路步行1.9km,778
富力城(B区),朝阳,2,2,1,94.4㎡,低层(共21层),2006年建造,东北,距1号线国贸步行1.8km,966
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2004年建造,北,距1号线国贸步行1.9km,880
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2004年建造,北,距1号线国贸步行1.9km,880
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2008年建造,东北,距1号线大望路步行1.9km,778
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2006年建造,北,距1号线国贸步行1.9km,880
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2005年建造,东北,距1号线大望路步行1.9km,778
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),,北,距1号线国贸步行1.9km,880
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2006年建造,北,距1号线国贸步行1.9km,880
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),,北,距1号线国贸步行1.9km,880
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2004年建造,北,距1号线国贸步行1.9km,880
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2004年建造,北,距1号线国贸步行1.9km,880
远洋沁山水,石景山,2,2,1,88.5㎡,低层(共25层),2009年建造,南北,距1号线玉泉路步行812m,720
远洋山水(北区),石景山,2,2,1,95.9㎡,低层(共26层),2008年建造,西北,距1号线八宝山步行1km,668
呼家楼新苑,朝阳,2,1,1,84.1㎡,低层(共20层),1997年建造,西南,距1号线国贸步行1.7km,535
富力城(C区),朝阳,2,1,2,94.3㎡,低层(共23层),,北,,900
金顶街(二区),石景山,2,1,1,95.2㎡,低层(共20层),2008年建造,西北,距1号线苹果园步行1.3km,415
首钢金顶街三区居民区(金顶街三区),石景山,2,2,1,97.5㎡,低层(共24层),2003年建造,西北,距1号线苹果园步行690m,405
百子湾家园B区,朝阳,2,1,1,92.2㎡,低层(共22层),2005年建造,南,距1号线四惠东步行2km,515
CBD总部公寓二期,朝阳,2,1,1,89.1㎡,低层(共24层),2004年建造,南,距1号线国贸步行1.7km,839
今日家园,海淀,2,1,1,86㎡,低层(共18层),2000年建造,东北,距1号线五棵松步行1.3km,700
奈伦熙府,石景山,2,1,1,94.5㎡,低层(共18层),2007年建造,东南,,520
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2004年建造,北,距1号线国贸步行1.9km,880
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2005年建造,北,距1号线国贸步行1.9km,880
莲花小区,海淀,2,1,1,92㎡,低层(共28层),1998年建造,西南,距1号线公主坟步行1.8km,730
长安家园,石景山,2,1,1,89.5㎡,低层(共27层),2000年建造,南,距1号线古城步行301m,380
长安家园,石景山,2,1,1,87㎡,低层(共27层),2000年建造,东南,距1号线古城步行301m,381
富力城(B区),朝阳,2,2,1,94.4㎡,低层(共21层),2005年建造,东北,距1号线国贸步行1.8km,966
金地名京,朝阳,2,1,2,87.2㎡,低层(共25层),2009年建造,南,距1号线四惠步行288m,1200
首钢金顶街五区居民区(金顶街五区),石景山,2,1,1,89.8㎡,低层(共24层),2003年建造,西,,449
忠实里(西区),东城,2,2,1,91.1㎡,低层(共25层),2003年建造,东北,,911
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),,东北,距1号线大望路步行1.9km,778
都会华庭,朝阳,2,1,1,94.5㎡,低层(共35层),2006年建造,西南,,550
老古城,石景山,3,1,1,59.4㎡,共5层,1979年建造,南北,距1号线古城步行896m,296
苹果园一区,石景山,2,1,1,59.1㎡,高层(共6层),1985年建造,南北,距1号线苹果园步行1.4km,299
首钢古城路小区(东区),石景山,2,1,1,49.4㎡,低层(共6层),1985年建造,东南,距1号线古城步行762m,240
八角南路社区,石景山,2,1,1,54㎡,中层(共6层),1981年建造,南北,距1号线古城步行910m,289
古城南路小区(西区),石景山,2,1,1,45.2㎡,低层(共6层),1977年建造,南北,距1号线古城步行632m,240
首钢古北居民区,石景山,2,1,1,59.1㎡,高层(共6层),1978年建造,南北,,298
石景山区古城南里住宅小区,石景山,2,1,1,55.7㎡,低层(共14层),1984年建造,南,,299
八角南路社区,石景山,2,1,1,54㎡,高层(共6层),1981年建造,南北,距1号线古城步行910m,280
鲁谷永乐西区,石景山,2,1,1,57.6㎡,中层(共6层),1990年建造,南北,距1号线八宝山步行1.5km,283
古城南路小区(东区),石景山,2,1,1,57.8㎡,中层(共6层),1992年建造,南北,距1号线古城步行457m,282
首钢古城路小区(东区),石景山,2,1,1,49.4㎡,低层(共6层),1984年建造,东南,距1号线古城步行762m,240
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1986年建造,南北,距1号线八角游乐园步行1.7km,280
鲁谷永乐西区,石景山,2,1,1,59.3㎡,高层(共6层),1984年建造,南,距1号线八宝山步行1.5km,285
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1985年建造,南北,距1号线八角游乐园步行1.7km,280
古城服务楼,石景山,2,1,1,53.2㎡,低层(共7层),1989年建造,东西,,240
呼家楼新苑,朝阳,2,1,1,84.1㎡,低层(共20层),1997年建造,西南,距1号线国贸步行1.7km,535
CBD总部公寓二期,朝阳,2,1,1,89.1㎡,低层(共24层),2008年建造,南,距1号线国贸步行1.7km,839
富力城(B区),朝阳,2,2,1,94.4㎡,低层(共21层),,东北,距1号线国贸步行1.8km,966
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2005年建造,北,距1号线国贸步行1.9km,880
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2006年建造,东北,距1号线大望路步行1.9km,778
百子湾家园B区,朝阳,2,1,1,92.2㎡,低层(共22层),2004年建造,南,距1号线四惠东步行2km,515
富力城(A区),朝阳,2,1,1,80.7㎡,低层(共30层),2004年建造,北,距1号线国贸步行1.9km,880
今日家园,海淀,2,1,1,86㎡,低层(共18层),2000年建造,东北,距1号线五棵松步行1.3km,700
奈伦熙府,石景山,2,1,1,94.5㎡,低层(共18层),2007年建造,东南,,520
鲁谷永乐西区,石景山,2,1,1,57.6㎡,中层(共6层),1990年建造,南北,距1号线八宝山步行1.5km,283
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1986年建造,南北,距1号线八角游乐园步行1.7km,280
八角南路社区,石景山,2,1,1,54㎡,中层(共6层),1981年建造,南北,距1号线古城步行910m,289
古城南路小区(东区),石景山,2,1,1,57.8㎡,中层(共6层),1992年建造,南北,距1号线古城步行457m,280
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1985年建造,南北,距1号线八角游乐园步行1.7km,280
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2005年建造,东北,距1号线大望路步行1.9km,778
CBD总部公寓二期,朝阳,2,1,1,89.1㎡,低层(共24层),2005年建造,南,距1号线国贸步行1.7km,839
今日家园,海淀,2,1,1,86㎡,低层(共18层),2000年建造,东北,距1号线五棵松步行1.3km,700
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1986年建造,南北,距1号线八角游乐园步行1.7km,280
鲁谷永乐西区,石景山,2,1,1,57.6㎡,中层(共6层),1986年建造,南北,距1号线八宝山步行1.5km,283
今日家园,海淀,2,1,1,86㎡,低层(共18层),2000年建造,东北,距1号线五棵松步行1.3km,700
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),,东北,距1号线大望路步行1.9km,778
鲁谷永乐西区,石景山,2,1,1,57.6㎡,中层(共6层),1990年建造,南北,距1号线八宝山步行1.5km,283
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2006年建造,东北,距1号线大望路步行1.9km,778
苹果社区(南区),朝阳,2,2,1,94.2㎡,低层(共26层),2006年建造,东北,距1号线大望路步行1.9km,778
苹果园一区,石景山,2,1,1,59.1㎡,高层(共6层),1985年建造,南北,距1号线苹果园步行1.4km,299
八角南路社区,石景山,2,1,1,54㎡,高层(共6层),1981年建造,南北,距1号线古城步行910m,280
首钢古城路小区(东区),石景山,2,1,1,45㎡,低层(共6层),1980年建造,南北,距1号线古城步行762m,258
老山西里,石景山,2,1,1,50.4㎡,高层(共6层),1982年建造,南北,距1号线八角游乐园步行721m,280
首钢古城路小区(东区),石景山,2,1,1,49.4㎡,低层(共6层),1984年建造,东南,距1号线古城步行762m,240
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1985年建造,南北,距1号线八角游乐园步行1.7km,280
八里庄东里,朝阳,2,1,1,54㎡,高层(共6层),1983年建造,南北,距1号线四惠步行1.5km,287
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1986年建造,南北,距1号线八角游乐园步行1.7km,280
首钢古城路小区(东区),石景山,2,1,1,50.5㎡,低层(共6层),1979年建造,南,距1号线古城步行762m,248
古城服务楼,石景山,2,1,1,53.2㎡,低层(共7层),1989年建造,东西,,240
古城副食楼,石景山,2,1,1,57㎡,低层(共6层),1993年建造,南北,距1号线古城步行963m,243
环卫楼,石景山,2,1,1,53.8㎡,低层(共6层),1993年建造,东西,距1号线古城步行1.8km,248
古城南路小区(东区),石景山,2,1,1,57.8㎡,中层(共6层),1992年建造,南北,距1号线古城步行457m,282
鲁谷永乐西区,石景山,2,1,1,59.3㎡,高层(共6层),1984年建造,南,距1号线八宝山步行1.5km,285
鲁谷永乐西区,石景山,2,1,1,57.3㎡,高层(共6层),1993年建造,南北,距1号线八宝山步行1.5km,295
首钢古北居民区,石景山,2,1,1,59.1㎡,高层(共6层),1977年建造,南北,,298
石景山区古城南里住宅小区,石景山,2,1,1,55.7㎡,低层(共14层),1984年建造,南,,299
老山东里(南区),石景山,2,1,1,50.3㎡,中层(共6层),1982年建造,南北,距1号线八宝山步行1.2km,290
鲁谷永乐西区,石景山,2,1,1,57.6㎡,中层(共6层),1990年建造,南北,距1号线八宝山步行1.5km,283
模式口东里西区,石景山,2,1,1,52.9㎡,低层(共6层),1990年建造,南,距1号线苹果园步行1.9km,249
古城南路小区(东区),石景山,2,1,1,57.8㎡,中层(共6层),1992年建造,南北,距1号线古城步行457m,282
鲁谷永乐西区,石景山,2,1,1,59.6㎡,中层(共6层),1994年建造,东西,距1号线八宝山步行1.5km,298
甘露家园,朝阳,1,1,1,45.6㎡,共5层,1987年建造,南,,246
金地名京,朝阳,3,3,2,89㎡,低层(共22层),2009年建造,东南,距1号线四惠步行288m,1300
鲁谷永乐西区,石景山,2,1,1,57.6㎡,中层(共6层),1990年建造,南北,距1号线八宝山步行1.5km,283
鲁谷永乐西区,石景山,2,1,1,59.6㎡,中层(共6层),1994年建造,东西,距1号线八宝山步行1.5km,298
模式口东里西区,石景山,2,1,1,52.9㎡,低层(共6层),1990年建造,南,距1号线苹果园步行1.9km,249
老山西里,石景山,2,1,1,50.4㎡,高层(共6层),1982年建造,南北,距1号线八角游乐园步行721m,280
鲁谷永乐西区,石景山,2,1,1,57.3㎡,高层(共6层),1993年建造,南北,距1号线八宝山步行1.5km,295
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1985年建造,南北,距1号线八角游乐园步行1.7km,280
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1986年建造,南北,距1号线八角游乐园步行1.7km,280
古城服务楼,石景山,2,1,1,53.2㎡,低层(共7层),1989年建造,东西,,240
八角南路社区,石景山,2,1,1,54㎡,高层(共6层),1981年建造,南北,距1号线古城步行910m,280
老山东里(南区),石景山,2,1,1,50.3㎡,中层(共6层),1982年建造,南北,距1号线八宝山步行1.2km,290
苹果园一区,石景山,2,1,1,59.1㎡,高层(共6层),1985年建造,南北,距1号线苹果园步行1.4km,299
古城南路小区(东区),石景山,2,1,1,57.8㎡,中层(共6层),1992年建造,南北,距1号线古城步行457m,282
八里庄东里,朝阳,2,1,1,54㎡,高层(共6层),1983年建造,南北,距1号线四惠步行1.5km,287
甘露家园,朝阳,1,1,1,45.6㎡,共5层,1987年建造,南,,246
老山东里(南区),石景山,2,1,1,50.3㎡,中层(共6层),1982年建造,南北,距1号线八宝山步行1.2km,290
鲁谷永乐西区,石景山,2,1,1,59.6㎡,中层(共6层),1994年建造,东西,距1号线八宝山步行1.5km,298
鲁谷永乐西区,石景山,2,1,1,57.6㎡,中层(共6层),1990年建造,南北,距1号线八宝山步行1.5km,283
八里庄东里,朝阳,2,1,1,54㎡,高层(共6层),1983年建造,南北,距1号线四惠步行1.5km,287
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1985年建造,南北,距1号线八角游乐园步行1.7km,280
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1986年建造,南北,距1号线八角游乐园步行1.7km,280
苹果园一区,石景山,2,1,1,59.1㎡,高层(共6层),1985年建造,南北,距1号线苹果园步行1.4km,299
古城南路小区(东区),石景山,2,1,1,57.8㎡,中层(共6层),1992年建造,南北,距1号线古城步行457m,282
甘露家园,朝阳,1,1,1,45.6㎡,共5层,1987年建造,南,,246
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1985年建造,南北,距1号线八角游乐园步行1.7km,280
古城南路小区(东区),石景山,2,1,1,57.8㎡,中层(共6层),1992年建造,南北,距1号线古城步行457m,282
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1986年建造,南北,距1号线八角游乐园步行1.7km,280
甘露家园,朝阳,1,1,1,45.6㎡,共5层,1987年建造,南,,246
古城南路小区(东区),石景山,2,1,1,57.8㎡,中层(共6层),1992年建造,南北,距1号线古城步行457m,282
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1986年建造,南北,距1号线八角游乐园步行1.7km,280
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1989年建造,南北,距1号线八角游乐园步行1.7km,280
甘露家园,朝阳,1,1,1,45.6㎡,共5层,1987年建造,南,,246
古城南路小区(东区),石景山,2,1,1,57.8㎡,中层(共6层),1992年建造,南北,距1号线古城步行457m,282
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1986年建造,南北,距1号线八角游乐园步行1.7km,280
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1985年建造,南北,距1号线八角游乐园步行1.7km,280
甘露家园,朝阳,1,1,1,45.6㎡,共5层,1987年建造,南,,246
八角北里,石景山,2,1,1,57.1㎡,高层(共6层),1985年建造,南北,距1号线八角游乐园步行1.7km,280
北蜂窝中路甲8号院,海淀,3,1,1,95.6㎡,低层(共22层),2003年建造,西北,距1号线军事博物馆步行1.5km,899
金地名京,朝阳,3,3,2,89㎡,低层(共22层),2009年建造,东南,距1号线四惠步行288m,1300
复兴路11号院,海淀,3,1,1,84.6㎡,低层(共23层),1999年建造,南北,距1号线军事博物馆步行861m,896
金地名京,朝阳,3,2,2,87.2㎡,低层(共25层),2009年建造,东南,距1号线四惠步行288m,1200
金地名京,朝阳,3,3,2,89㎡,低层(共22层),2009年建造,东南,距1号线四惠步行288m,1300
兴隆家园(北区),朝阳,3,1,1,98.8㎡,低层(共24层),2002年建造,南北,距1号线四惠东步行1.5km,528
兴隆家园(北区),朝阳,3,1,1,98.8㎡,低层(共26层),2002年建造,南北,距1号线四惠东步行1.5km,518
八角北路社区,石景山,3,1,1,58.9㎡,中层(共6层),1985年建造,西南,,290
东方瑞景,朝阳,1,1,1,86㎡,低层(共32层),2004年建造,西,距1号线永安里步行702m,560
丰侨公寓,西城,1,1,1,84.1㎡,低层(共26层),2006年建造,西,,1450
蓝堡国际公寓,朝阳,1,1,1,82.1㎡,低层(共25层),,西南,距1号线大望路步行367m,635
丰侨公寓,西城,1,1,1,84.1㎡,低层(共26层),2006年建造,西,,1450
远洋天地,朝阳,1,1,1,81.7㎡,低层(共24层),2004年建造,东北,距1号线四惠步行658m,545
东方瑞景,朝阳,1,1,1,86㎡,低层(共32层),2004年建造,西,距1号线永安里步行702m,560
富力城(E区),朝阳,1,1,1,96㎡,低层(共21层),2008年建造,北,距1号线永安里步行1.9km,780
东方瑞景,朝阳,1,1,1,83.9㎡,低层(共26层),2004年建造,东,距1号线永安里步行702m,660
远洋天地,朝阳,1,1,1,83.3㎡,低层(共26层),2004年建造,东,距1号线四惠步行658m,680
建外SOHO东区,朝阳,1,1,1,97㎡,低层(共20层),2015年建造,南北,距1号线国贸步行524m,500
蓝堡国际公寓,朝阳,1,1,1,82㎡,低层(共25层),,南,距1号线大望路步行367m,680
北蜂窝中路甲8号院,海淀,3,1,1,95.6㎡,低层(共22层),2003年建造,西北,距1号线军事博物馆步行1.5km,899
金地名京,朝阳,3,3,2,89㎡,低层(共22层),2009年建造,东南,距1号线四惠步行288m,1300
金地名京,朝阳,3,2,2,87.2㎡,低层(共25层),,东南,距1号线四惠步行288m,1200
复兴路11号院,海淀,3,1,1,84.6㎡,低层(共23层),1999年建造,南北,距1号线军事博物馆步行861m,896
八角北路社区,石景山,3,1,1,58.9㎡,中层(共6层),1985年建造,南北,,290
富力城(E区),朝阳,1,1,1,96㎡,低层(共21层),2005年建造,北,距1号线永安里步行1.9km,780
蓝堡国际公寓,朝阳,1,1,1,82㎡,低层(共25层),2005年建造,南,距1号线大望路步行367m,680
丰侨公寓,西城,1,1,1,84.1㎡,低层(共26层),2006年建造,西,,1450
远洋天地,朝阳,1,1,1,81.7㎡,低层(共24层),2005年建造,东北,距1号线四惠步行658m,545
