name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
北新仓胡同小区,东城,2,1,1,76.5㎡,低层(共16层),2003年建造,南,,760
香河园北里,东城,2,1,1,65.7㎡,低层(共14层),1984年建造,东西,距首都机场线东直门步行1.6km,600
香河园中里,朝阳,2,1,1,59.3㎡,低层(共6层),1987年建造,东西,,360
花梗胡同小区,东城,2,1,1,48㎡,低层(共6层),1985年建造,南,,735
三里屯北小区,朝阳,2,1,1,60㎡,低层(共6层),1989年建造,东西,距首都机场线东直门步行1.7km,470
柳芳北里社区,朝阳,2,1,1,57㎡,低层(共6层),1984年建造,南北,,420
曙光里,朝阳,2,1,1,56.7㎡,低层(共6层),1993年建造,南北,距首都机场线三元桥步行1.5km,405
幸福二村,朝阳,2,1,1,50.7㎡,低层(共6层),2000年建造,南北,距首都机场线东直门步行1.2km,455
霞光里小区,朝阳,2,1,1,55.3㎡,低层(共6层),1992年建造,南北,距首都机场线三元桥步行1.5km,386
新中西街小区,东城,2,1,1,55.4㎡,低层(共7层),1990年建造,东西,,498
幸福二村,朝阳,2,2,1,50.7㎡,低层(共6层),1983年建造,南北,距首都机场线东直门步行1.2km,455
三里屯北小街小区,朝阳,2,1,1,49.4㎡,低层(共6层),1980年建造,南北,距首都机场线东直门步行1.9km,450
万国城MOMA,东城,2,2,1,96.9㎡,高层(共31层),,西北,距首都机场线东直门步行1.3km,1150
海晟名苑(北区),东城,1,1,1,46.3㎡,低层(共20层),,西,,525
万国城MOMA,东城,2,2,1,97.4㎡,高层(共30层),2006年建造,西,距首都机场线东直门步行1.3km,1200
永利国际,朝阳,1,0,1,50㎡,中层(共12层),2011年建造,西北,距首都机场线东直门步行1.4km,291
西坝河东里,朝阳,1,1,1,39㎡,中层(共24层),2000年建造,南,,255
北新仓社区,东城,2,1,1,76㎡,低层(共16层),2000年建造,南,,720
北新仓胡同小区,东城,2,1,1,76.5㎡,低层(共16层),2003年建造,南,,760
香河园北里,东城,2,1,1,65.2㎡,低层(共14层),1989年建造,东西,距首都机场线东直门步行1.6km,620
三里屯北小区,朝阳,2,1,1,60㎡,低层(共6层),1989年建造,东西,距首都机场线东直门步行1.7km,470
幸福二村,朝阳,2,2,1,50.7㎡,低层(共6层),1983年建造,南北,距首都机场线东直门步行1.2km,455
新中西街小区,东城,2,1,1,55.4㎡,低层(共7层),1990年建造,东西,,498
永利国际,朝阳,1,0,1,50㎡,中层(共12层),2015年建造,西南,距首都机场线东直门步行1.4km,290
西坝河东里,朝阳,1,1,1,39㎡,中层(共24层),2000年建造,南,,255
幸福二村,朝阳,2,2,1,50.7㎡,低层(共6层),1983年建造,南北,距首都机场线东直门步行1.2km,455
新中西街小区,东城,2,1,1,55.4㎡,低层(共7层),1990年建造,东西,,498
西坝河东里,朝阳,1,1,1,39㎡,中层(共24层),2000年建造,南,,255
幸福二村,朝阳,2,2,1,50.7㎡,低层(共6层),1983年建造,南北,距首都机场线东直门步行1.2km,455
新中西街小区,东城,2,1,1,55.4㎡,低层(共7层),1990年建造,东西,,498
幸福二村,朝阳,2,2,1,50.7㎡,低层(共6层),1983年建造,南北,距首都机场线东直门步行1.2km,455
新中西街小区,东城,2,1,1,55.4㎡,低层(共7层),1990年建造,东西,,498
幸福二村,朝阳,2,2,1,50.7㎡,低层(共6层),1983年建造,南北,距首都机场线东直门步行1.2km,455
霞光里小区,朝阳,2,1,1,55.8㎡,低层(共6层),1991年建造,南北,距首都机场线三元桥步行1.5km,399
幸福三村,朝阳,2,1,1,52㎡,低层(共6层),1987年建造,东西,距首都机场线东直门步行1.4km,439
香河园中里,朝阳,2,1,1,59.3㎡,低层(共6层),1987年建造,东西,,360
花梗胡同小区,东城,2,1,1,48㎡,低层(共6层),1985年建造,南,,735
新中西街小区,东城,2,1,1,55.4㎡,低层(共7层),1990年建造,东西,,498
三里屯北小区,朝阳,2,1,1,60㎡,低层(共6层),1989年建造,东西,距首都机场线东直门步行1.7km,470
东方东路小区,朝阳,2,1,1,58.4㎡,低层(共7层),1990年建造,南,距首都机场线三元桥步行1.9km,395
美惠大厦,东城,3,2,1,191㎡,低层(共14层),1998年建造,南,距首都机场线东直门步行1.8km,1200
金星园,朝阳,3,2,1,165㎡,低层(共12层),2005年建造,西南,距首都机场线三元桥步行1km,1500
力鸿花园,朝阳,3,2,2,214㎡,低层(共12层),2006年建造,南北,距首都机场线三元桥步行1.9km,1620
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),2006年建造,南北,距首都机场线三元桥步行1.9km,2200
金星园,朝阳,3,2,2,177㎡,低层(共16层),2005年建造,南北,距首都机场线三元桥步行1km,1848
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),2006年建造,南北,距首都机场线三元桥步行1.9km,1350
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),2010年建造,南北,距首都机场线三元桥步行1.9km,2200
三里屯北小区,朝阳,2,1,1,60㎡,低层(共6层),1989年建造,东西,距首都机场线东直门步行1.7km,470
幸福三村,朝阳,2,1,1,52㎡,低层(共6层),1987年建造,东西,距首都机场线东直门步行1.4km,439
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1350
金星园,朝阳,3,2,2,177㎡,低层(共16层),2008年建造,南北,距首都机场线三元桥步行1km,1848
金星园,朝阳,3,2,1,165㎡,低层(共12层),2003年建造,西南,距首都机场线三元桥步行1km,1500
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),,南北,距首都机场线三元桥步行1.9km,2200
力鸿花园,朝阳,3,2,2,214㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1620
力鸿花园,朝阳,3,2,2,214㎡,低层(共12层),2005年建造,南北,距首都机场线三元桥步行1.9km,1620
金星园,朝阳,3,2,2,177㎡,低层(共16层),2008年建造,南北,距首都机场线三元桥步行1km,1848
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1350
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),2008年建造,南北,距首都机场线三元桥步行1.9km,2200
金星园,朝阳,3,2,1,165㎡,低层(共12层),2008年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),2008年建造,西南,距首都机场线三元桥步行1km,1500
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),1998年建造,南北,距首都机场线三元桥步行1.9km,1350
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),2006年建造,南北,距首都机场线三元桥步行1.9km,2200
金星园,朝阳,3,2,2,177㎡,低层(共16层),2010年建造,南北,距首都机场线三元桥步行1km,1848
力鸿花园,朝阳,3,2,2,214㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1620
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1350
金星园,朝阳,3,2,2,177㎡,低层(共16层),2008年建造,南北,距首都机场线三元桥步行1km,1848
金星园,朝阳,3,2,1,165㎡,低层(共12层),2008年建造,西南,距首都机场线三元桥步行1km,1500
力鸿花园,朝阳,3,2,2,214㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1620
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),,南北,距首都机场线三元桥步行1.9km,1350
金星园,朝阳,3,2,2,177㎡,低层(共16层),,南北,距首都机场线三元桥步行1km,1848
力鸿花园,朝阳,3,2,2,214㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1620
金星园,朝阳,3,2,1,165㎡,低层(共12层),2005年建造,西南,距首都机场线三元桥步行1km,1500
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1350
金星园,朝阳,3,2,2,177㎡,低层(共16层),,南北,距首都机场线三元桥步行1km,1848
金星园,朝阳,3,2,1,165㎡,低层(共12层),2006年建造,西南,距首都机场线三元桥步行1km,1500
力鸿花园,朝阳,3,2,2,214㎡,低层(共12层),,南北,距首都机场线三元桥步行1.9km,1620
金星园,朝阳,3,2,1,165㎡,低层(共12层),2006年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,2,177㎡,低层(共16层),2007年建造,南北,距首都机场线三元桥步行1km,1848
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),2003年建造,南北,距首都机场线三元桥步行1.9km,1350
金星园,朝阳,3,2,1,165㎡,低层(共12层),,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,2,177㎡,低层(共16层),2010年建造,南北,距首都机场线三元桥步行1km,1848
金星园,朝阳,3,2,2,177㎡,低层(共16层),2010年建造,南北,距首都机场线三元桥步行1km,1848
金星园,朝阳,3,2,1,165㎡,低层(共12层),2003年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),2008年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),2006年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),2002年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),2006年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),2008年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),2012年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),2004年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),2010年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,1,165㎡,低层(共12层),2004年建造,西南,距首都机场线三元桥步行1km,1500
美惠大厦,东城,3,2,1,191㎡,低层(共14层),1998年建造,南,距首都机场线东直门步行1.8km,1200
北京国际友谊花园,朝阳,3,2,2,163.1㎡,低层(共16层),1999年建造,东,距首都机场线三元桥步行1.4km,1000
力鸿花园,朝阳,3,2,2,214㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1620
交道口东大街小区(A区),东城,3,1,1,100.9㎡,低层(共12层),2003年建造,西南,距首都机场线北新桥步行1.7km,1450
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),2006年建造,南北,距首都机场线三元桥步行1.9km,2200
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1350
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),2003年建造,南北,距首都机场线三元桥步行1.9km,2200
金星园,朝阳,3,2,2,177㎡,低层(共16层),2005年建造,南北,距首都机场线三元桥步行1km,1848
金星园,朝阳,3,2,1,165㎡,低层(共12层),2008年建造,西南,距首都机场线三元桥步行1km,1500
十字坡东里,东城,3,1,1,59.9㎡,低层(共6层),1986年建造,南北,,580
新源街小区,朝阳,3,1,1,53.7㎡,低层(共6层),1981年建造,南北,距首都机场线三元桥步行1.5km,379
左家庄北里,朝阳,1,1,1,39.3㎡,低层(共6层),1986年建造,南,距首都机场线三元桥步行1.6km,320
东外公馆,东城,1,1,1,60.6㎡,低层(共11层),2008年建造,东,,595
水星园,朝阳,1,1,1,62.4㎡,低层(共23层),2008年建造,东北,距首都机场线三元桥步行1.9km,595
和平新城,东城,1,1,1,63.3㎡,低层(共19层),2003年建造,东,,690
浩鸿园,朝阳,1,1,1,102㎡,低层(共30层),2003年建造,西,,680
凤凰城三期(置地公馆),朝阳,1,1,1,78.9㎡,低层(共36层),2008年建造,东西,,820
水星园,朝阳,1,1,1,62.4㎡,低层(共23层),2006年建造,东北,距首都机场线三元桥步行1.9km,595
阳光都市,东城,1,1,1,64.9㎡,低层(共25层),,北,距首都机场线东直门步行1.1km,680
嘉里星源汇,朝阳,1,1,1,77.5㎡,低层(共19层),2009年建造,东,距首都机场线三元桥步行2km,750
阳光都市,东城,1,1,1,69.1㎡,低层(共24层),2002年建造,北,距首都机场线东直门步行1.1km,730
和平新城,东城,1,0,1,63㎡,低层(共20层),2003年建造,东,,690
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),,南北,距首都机场线三元桥步行1.9km,2200
金星园,朝阳,3,2,2,177㎡,低层(共16层),2005年建造,南北,距首都机场线三元桥步行1km,1848
金星园,朝阳,3,2,1,165㎡,低层(共12层),2008年建造,西南,距首都机场线三元桥步行1km,1500
美惠大厦,东城,3,2,1,191㎡,低层(共14层),1998年建造,南,距首都机场线东直门步行1.8km,1200
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),2000年建造,南北,距首都机场线三元桥步行1.9km,1350
十字坡东里,东城,3,1,1,59.9㎡,低层(共6层),1986年建造,南北,,580
阳光都市,东城,1,1,1,64.9㎡,低层(共25层),2000年建造,北,距首都机场线东直门步行1.1km,680
水星园,朝阳,1,1,1,62.4㎡,低层(共23层),2008年建造,东北,距首都机场线三元桥步行1.9km,595
凤凰城三期(置地公馆),朝阳,1,1,1,78.9㎡,低层(共36层),2008年建造,东西,,820
浩鸿园,朝阳,1,1,1,102㎡,低层(共30层),2003年建造,西,,680
和平新城,东城,1,1,1,63.3㎡,低层(共19层),2003年建造,东,,690
嘉里星源汇,朝阳,1,1,1,77.5㎡,低层(共19层),,东,距首都机场线三元桥步行2km,750
金星园,朝阳,3,2,1,165㎡,低层(共12层),,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,2,177㎡,低层(共16层),2008年建造,南北,距首都机场线三元桥步行1km,1848
力鸿花园,朝阳,3,2,2,202.5㎡,低层(共12层),2005年建造,南北,距首都机场线三元桥步行1.9km,1350
美惠大厦,东城,3,2,1,191㎡,低层(共14层),1998年建造,南,距首都机场线东直门步行1.8km,1200
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),2008年建造,南北,距首都机场线三元桥步行1.9km,2200
水星园,朝阳,1,1,1,62.4㎡,低层(共23层),2003年建造,东北,距首都机场线三元桥步行1.9km,595
嘉里星源汇,朝阳,1,1,1,77.5㎡,低层(共19层),,东,距首都机场线三元桥步行2km,750
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),2006年建造,南北,距首都机场线三元桥步行1.9km,2200
美惠大厦,东城,3,2,1,191㎡,低层(共14层),1998年建造,南,距首都机场线东直门步行1.8km,1200
金星园,朝阳,3,2,2,177㎡,低层(共16层),2006年建造,南北,距首都机场线三元桥步行1km,1848
金星园,朝阳,3,2,1,165㎡,低层(共12层),2008年建造,西南,距首都机场线三元桥步行1km,1500
嘉里星源汇,朝阳,1,1,1,77.5㎡,低层(共19层),2009年建造,东,距首都机场线三元桥步行2km,750
水星园,朝阳,1,1,1,62.4㎡,低层(共23层),,东北,距首都机场线三元桥步行1.9km,595
金星园,朝阳,3,2,1,165㎡,低层(共12层),2005年建造,西南,距首都机场线三元桥步行1km,1500
金星园,朝阳,3,2,2,177㎡,低层(共16层),,南北,距首都机场线三元桥步行1km,1848
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),,南北,距首都机场线三元桥步行1.9km,2200
水星园,朝阳,1,1,1,62.4㎡,低层(共23层),2005年建造,东北,距首都机场线三元桥步行1.9km,595
嘉里星源汇,朝阳,1,1,1,77.5㎡,低层(共19层),2008年建造,东,距首都机场线三元桥步行2km,750
金星园,朝阳,3,2,2,177㎡,低层(共16层),,南北,距首都机场线三元桥步行1km,1848
金星园,朝阳,3,2,1,165㎡,低层(共12层),,西南,距首都机场线三元桥步行1km,1500
水星园,朝阳,3,1,1,174.1㎡,低层(共14层),,南北,距首都机场线三元桥步行1.9km,2200
嘉里星源汇,朝阳,1,1,1,77.5㎡,低层(共19层),,东,距首都机场线三元桥步行2km,750
金星园,朝阳,3,2,2,177㎡,低层(共16层),,南北,距首都机场线三元桥步行1km,1848
金星园,朝阳,3,2,1,165㎡,低层(共12层),2008年建造,西南,距首都机场线三元桥步行1km,1500
嘉里星源汇,朝阳,1,1,1,77.5㎡,低层(共19层),2013年建造,东,距首都机场线三元桥步行2km,750
金星园,朝阳,3,2,1,165㎡,低层(共12层),2005年建造,西南,距首都机场线三元桥步行1km,1500
阳光都市,东城,1,1,1,64.9㎡,低层(共25层),2006年建造,北,距首都机场线东直门步行1.1km,680
嘉里星源汇,朝阳,1,1,1,77.5㎡,低层(共19层),,东,距首都机场线三元桥步行2km,750
水星园,朝阳,1,1,1,62.4㎡,低层(共23层),2008年建造,东北,距首都机场线三元桥步行1.9km,595
和平新城,东城,1,0,1,63㎡,低层(共20层),2003年建造,东,,690
水星园,朝阳,1,1,1,62.4㎡,低层(共23层),,东北,距首都机场线三元桥步行1.9km,595
凤凰城三期(置地公馆),朝阳,1,1,1,78.9㎡,低层(共36层),2008年建造,东西,,820
浩鸿园,朝阳,1,1,1,102㎡,低层(共30层),2004年建造,西,,680
阳光都市,东城,1,1,1,69.1㎡,低层(共24层),,北,距首都机场线东直门步行1.1km,730
西坝河东里,朝阳,1,0,1,41㎡,中层(共6层),1988年建造,东南,,285
西坝河东里,朝阳,1,1,1,43.1㎡,中层(共6层),1988年建造,东,,298
NAGA上院,东城,5,2,3,355.4㎡,低层(共15层),2008年建造,东南,,3910
金星园,朝阳,5,2,3,267.8㎡,低层(共14层),2008年建造,南北,距首都机场线三元桥步行1km,2850
金星园,朝阳,4,2,2,200㎡,低层(共14层),2006年建造,南北,距首都机场线三元桥步行1km,2600
