name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
石龙北路9号院,门头沟,1,1,1,30㎡,中层(共21层),2016年建造,东南,距S1线桥户营步行2km,70
石龙北路9号院,门头沟,1,1,1,30㎡,中层(共21层),2016年建造,东南,距S1线桥户营步行2km,70
北京城建龙樾西山(东区),门头沟,4,2,2,134㎡,中层(共16层),2017年建造,南北,距S1线上岸步行1.6km,530
西山燕庐,门头沟,3,2,2,140㎡,高层(共16层),2006年建造,南北,,820
石龙北路9号院,门头沟,1,1,1,30㎡,中层(共21层),2016年建造,东南,距S1线桥户营步行2km,70
西山燕庐,门头沟,3,2,2,140㎡,高层(共16层),2006年建造,南北,,820
杨庄中区,石景山,2,1,1,69.3㎡,高层(共6层),1999年建造,南北,距S1线苹果园步行1.9km,362
杨庄中区,石景山,2,1,1,67.9㎡,高层(共6层),1999年建造,南北,距S1线苹果园步行1.9km,339
赵山小区,石景山,2,1,1,70.4㎡,中层(共6层),1991年建造,南北,,320
永兴住宅小区,门头沟,2,1,1,79㎡,高层(共6层),1996年建造,南,距S1线桥户营步行1.2km,273
模式口西里,石景山,2,1,1,61.4㎡,高层(共6层),1991年建造,南北,,270
赵山小区,石景山,2,1,1,60.9㎡,中层(共6层),1999年建造,南北,,269
杨庄北区,石景山,2,1,1,122.4㎡,高层(共6层),2000年建造,西南,,505
模式口西里,石景山,2,1,1,63.1㎡,中层(共6层),1991年建造,南北,,266
苹果园一区,石景山,2,1,1,70.2㎡,低层(共20层),2000年建造,西,距S1线苹果园步行1.4km,380
信园,门头沟,2,1,1,72㎡,中层(共6层),1997年建造,南北,距S1线上岸步行1.4km,266
苹果园一区,石景山,2,1,1,64.2㎡,中层(共6层),1989年建造,南北,距S1线苹果园步行1.4km,320
金顶街四区,石景山,2,1,1,71.9㎡,高层(共6层),1989年建造,南北,距S1线苹果园步行846m,365
石龙北路9号院,门头沟,2,1,1,30㎡,中层(共6层),2015年建造,南北,距S1线桥户营步行2km,73
金福苑,石景山,2,1,1,67㎡,中层(共7层),1995年建造,南北,,315
金福苑,石景山,2,1,1,74㎡,高层(共6层),2003年建造,东西,,330
杨庄北区,石景山,2,1,1,61.3㎡,低层(共18层),2005年建造,北,,329
杨庄北区,石景山,2,2,1,107㎡,中层(共6层),2000年建造,东西,,476
苹果园一区,石景山,2,1,1,68.6㎡,中层(共6层),1999年建造,南北,距S1线苹果园步行1.4km,336
海晖公寓,石景山,2,1,1,116㎡,中层(共6层),1999年建造,东西,距S1线苹果园步行1.8km,490
海晖公寓,石景山,2,1,1,122.4㎡,高层(共6层),1999年建造,西南,距S1线苹果园步行1.8km,490
苹果园一区,石景山,2,1,1,68㎡,高层(共6层),1987年建造,南北,距S1线苹果园步行1.4km,305
地铁楼,石景山,3,1,1,66㎡,高层(共6层),1981年建造,南北,,320
丽景长安(一期),门头沟,3,2,2,138.7㎡,中层(共10层),2012年建造,南北,距S1线上岸步行1.6km,580
模式口南里,石景山,3,1,1,75.6㎡,高层(共6层),1986年建造,南北,距S1线金安桥步行1.2km,309
金一区(金顶街一区),石景山,3,1,1,61.1㎡,中层(共6层),1980年建造,南北,距S1线金安桥步行678m,360
琳琅庄园,石景山,2,1,2,108.6㎡,高层(共9层),2004年建造,南北,距S1线苹果园步行1.8km,559
模式口西里,石景山,2,1,1,63.1㎡,中层(共6层),1991年建造,南北,,266
琳琅庄园,石景山,2,1,1,109㎡,高层(共9层),2004年建造,南北,距S1线苹果园步行1.8km,579
模式口西里,石景山,2,1,1,63.1㎡,中层(共6层),1991年建造,南北,,266
苹果园一区,石景山,3,1,1,78㎡,中层(共6层),1989年建造,南北,距S1线苹果园步行1.4km,360
北京城建龙樾西山(东区),门头沟,3,2,2,117.9㎡,低层(共18层),2020年建造,南北,距S1线上岸步行1.6km,545
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
金顶街四区,石景山,2,1,1,70㎡,高层(共18层),2000年建造,西南,距S1线苹果园步行846m,310
中海寰宇天下,石景山,2,2,1,72㎡,中层(共18层),2014年建造,东,距S1线金安桥步行613m,397
首钢金顶街五区居民区(金顶街五区),石景山,2,2,1,100.8㎡,高层(共24层),2006年建造,东南,,499
龙德嘉园,石景山,2,1,1,72.9㎡,高层(共20层),2001年建造,南,距S1线苹果园步行1.2km,395
首钢金顶街五区居民区(金顶街五区),石景山,2,1,1,104.1㎡,高层(共24层),2005年建造,东南,,479
中骏天峰,门头沟,3,2,2,118㎡,低层(共18层),2021年建造,南北,距S1线桥户营步行25m,520
冯村嘉园(一区),门头沟,3,2,2,167.7㎡,中层(共6层),2005年建造,南北,距S1线上岸步行1.5km,555
赵山小区,石景山,2,1,1,70.4㎡,中层(共6层),1990年建造,南北,,320
杨庄北区,石景山,2,1,1,122.4㎡,高层(共6层),2000年建造,西南,,505
杨庄中区,石景山,2,1,1,69.3㎡,高层(共6层),1999年建造,南北,距S1线苹果园步行1.9km,362
金一区(金顶街一区),石景山,3,1,1,61.1㎡,中层(共6层),1980年建造,南北,距S1线金安桥步行678m,360
琳琅庄园,石景山,2,1,2,108.6㎡,高层(共9层),2004年建造,南北,距S1线苹果园步行1.8km,559
琳琅庄园,石景山,2,1,1,109㎡,高层(共9层),2004年建造,南北,距S1线苹果园步行1.8km,579
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
龙德嘉园,石景山,2,1,1,72.9㎡,高层(共20层),2001年建造,南,距S1线苹果园步行1.2km,395
赵山小区,石景山,2,1,1,70.4㎡,中层(共6层),1999年建造,南北,,320
金一区(金顶街一区),石景山,3,1,1,61.1㎡,中层(共6层),1980年建造,南北,距S1线金安桥步行678m,360
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
龙德嘉园,石景山,2,1,1,72.9㎡,高层(共20层),2001年建造,南,距S1线苹果园步行1.2km,395
赵山小区,石景山,2,1,1,70.4㎡,中层(共6层),1997年建造,南北,,320
金一区(金顶街一区),石景山,3,1,1,61.1㎡,中层(共6层),1980年建造,南北,距S1线金安桥步行678m,360
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
金一区(金顶街一区),石景山,3,1,1,61.1㎡,中层(共6层),1980年建造,南北,距S1线金安桥步行678m,360
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
首钢铸造一区,石景山,1,1,1,61㎡,中层(共28层),2016年建造,南,距S1线金安桥步行826m,230
翡翠长安,门头沟,3,2,2,131.1㎡,中层(共6层),2016年建造,南北,,698
苹果园一区,石景山,3,1,1,78㎡,中层(共6层),1985年建造,南北,距S1线苹果园步行1.4km,380
中海寰宇天下,石景山,2,2,1,72㎡,中层(共18层),2014年建造,东,距S1线金安桥步行613m,396
丽景长安(一期),门头沟,3,2,2,139.9㎡,低层(共11层),2012年建造,南北,距S1线上岸步行1.6km,599
丽景长安(一期),门头沟,3,1,2,128.5㎡,中层(共11层),2012年建造,南北,距S1线上岸步行1.6km,576
杨庄北区,石景山,2,2,1,72.9㎡,高层(共20层),2001年建造,南北,,395
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
御景山小区,石景山,3,1,2,160.3㎡,低层(共19层),2003年建造,南北,距S1线苹果园步行1.8km,675
信园,门头沟,3,1,1,102.8㎡,中层(共6层),1997年建造,南北,距S1线上岸步行1.4km,370
模式口西里,石景山,3,1,1,79.6㎡,高层(共6层),1991年建造,东西,,325
苹果园三区,石景山,2,1,1,74.3㎡,中层(共18层),1996年建造,南北,距S1线苹果园步行1.4km,320
苹果园一区,石景山,3,1,1,78㎡,中层(共6层),1985年建造,南北,距S1线苹果园步行1.4km,380
龙德嘉园,石景山,2,1,1,72.9㎡,高层(共20层),2001年建造,南北,距S1线苹果园步行1.2km,379
永安小区(门头沟),门头沟,2,2,2,62㎡,高层(共22层),2015年建造,南北,距S1线四道桥步行1.6km,150
首钢金顶街五区居民区(金顶街五区),石景山,2,1,1,101.4㎡,中层(共24层),2006年建造,西南,,445
西现代城,石景山,3,2,2,105㎡,低层(共22层),2004年建造,西南,距S1线苹果园步行1.3km,525
苹果园四区,石景山,2,1,1,74.1㎡,中层(共18层),2003年建造,东,,380
杨庄北区,石景山,2,1,1,72.9㎡,高层(共20层),2005年建造,西南,,380
金顶街(二区),石景山,2,1,1,102.3㎡,高层(共20层),2006年建造,西南,距S1线苹果园步行1.3km,420
首钢金顶街五区居民区(金顶街五区),石景山,2,1,1,101.4㎡,高层(共24层),2005年建造,东南,,469
西现代城,石景山,3,1,2,105㎡,低层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,525
西现代城,石景山,2,1,1,70.1㎡,高层(共22层),2004年建造,西北,距S1线苹果园步行1.3km,365
西现代城,石景山,2,1,2,133.4㎡,高层(共18层),2005年建造,南,距S1线苹果园步行1.3km,670
苹果园四区,石景山,2,1,1,74.1㎡,中层(共18层),2003年建造,东,,380
西现代城,石景山,2,2,2,133.4㎡,高层(共18层),2005年建造,南,距S1线苹果园步行1.3km,660
模式口南里,石景山,3,1,1,79.9㎡,中层(共6层),1987年建造,南北,距S1线金安桥步行1.2km,320
丽景长安(一期),门头沟,3,2,2,139.3㎡,高层(共11层),2012年建造,南北,距S1线上岸步行1.6km,615
首钢金顶街五区居民区(金顶街五区),石景山,3,1,1,121.3㎡,高层(共24层),2003年建造,西南,,595
中海寰宇天下,石景山,3,2,2,125.6㎡,中层(共26层),2020年建造,南北,距S1线金安桥步行613m,750
北京城建龙樾西山(东区),门头沟,3,2,2,117.9㎡,高层(共18层),2021年建造,南北,距S1线上岸步行1.6km,500
中骏天峰,门头沟,3,2,2,113㎡,高层(共26层),2021年建造,南北,距S1线桥户营步行25m,525
丽景长安(二期),门头沟,3,2,2,137㎡,中层(共25层),2012年建造,南北,距S1线上岸步行1.7km,626
金顶街四区,石景山,3,2,1,107.7㎡,中层(共18层),2000年建造,南北,距S1线苹果园步行846m,460
奈伦熙府,石景山,3,1,2,142.2㎡,高层(共18层),2019年建造,东西,,860
金顶街(二区),石景山,3,2,1,111㎡,高层(共20层),2006年建造,西南,距S1线苹果园步行1.3km,555
梧桐苑知秋园,门头沟,3,1,1,119.5㎡,中层(共22层),2015年建造,南北,距S1线栗园庄步行1.9km,550
龙德嘉园,石景山,3,1,1,125.6㎡,高层(共22层),2001年建造,西南,距S1线苹果园步行1.2km,558
北京城建龙樾西山(东区),门头沟,3,2,2,117.9㎡,高层(共18层),2020年建造,南北,距S1线上岸步行1.6km,528
丽景长安(一期),门头沟,3,2,2,138.8㎡,中层(共19层),2020年建造,南北,距S1线上岸步行1.6km,580
